labels,scores
0,0.004184226
0,0.000668186
0,0.000712313
0,0.001199594
0,0.001220424
0,0.000567756
0,0.000474366
0,0.000562124
0,0.001148181
0,0.00130965
0,0.000686069
0,0.000748073
0,0.030366844
0,0.018291693
0,0.008651394
0,0.001044065
0,0.00065124
0,0.001293298
0,0.000688503
0,0.001762485
0,0.00085421
0,0.001065857
0,0.001624461
0,0.000566156
0,0.00071302
0,0.000570419
0,0.000799103
0,0.000599315
0,0.000712416
0,0.001164078
0,0.00066534
0,0.001583103
0,0.00079263
0,0.000432772
0,0.000659469
0,0.000527124
0,0.000717753
0,0.000635342
0,0.000716417
0,0.000699542
0,0.000644095
0,0.000613156
0,0.000541684
0,0.000598469
0,0.000621441
0,0.002720042
0,0.001804428
0,0.000908001
0,0.001141657
0,0.000492376
0,0.001295968
0,0.000793134
0,0.005592113
0,0.000997743
0,0.000661439
0,0.000662716
0,0.000697655
0,0.000610442
0,0.000530476
0,0.001471528
0,0.001316497
0,0.003008403
0,0.002292017
0,0.002109798
0,0.008568696
0,0.000615656
0,0.001365597
0,0.000694586
0,0.000653499
0,0.000611834
0,0.000610816
0,0.000539684
0,0.001528098
0,0.00196169
0,0.000581513
0,0.002270347
0,0.002189503
0,0.004618782
0,0.002354547
0,0.0006791
0,0.000581454
0,0.000691468
0,0.000645647
0,0.000661736
0,0.000683105
0,0.00111147
0,0.000659704
0,0.000661696
0,0.001076062
0,0.019968314
0,0.001848829
0,0.000636096
0,0.346434087
0,0.002704098
0,0.001525113
0,0.000705781
0,0.000538982
0,0.000746231
0,0.001391983
0,0.000935952
0,0.000639142
0,0.000722579
0,0.000679586
0,0.000614689
0,0.000595911
0,0.000609535
0,0.000659343
0,0.001950857
0,0.00710515
0,0.004796318
0,0.003605985
0,1.288839102
0,0.000793692
0,0.000906778
0,0.000769684
0,0.004864304
0,0.001013028
0,0.000551645
0,0.000648529
0,0.00085768
0,0.000882594
0,0.000677797
0,0.000607671
0,0.000617987
0,0.000607611
0,0.001219704
0,0.007364047
0,0.006565057
0,0.00788327
0,0.001477632
0,0.001730811
0,0.001504654
0,0.001105265
0,0.001673024
0,0.002053579
0,0.001924643
0,0.000847869
0,0.000701223
0,0.000824429
0,0.000707176
0,0.000597194
0,0.000624331
0,0.000615058
0,0.000809201
0,0.004137434
0,0.003664254
0,0.008205328
0,0.001156615
0,0.006866581
0,0.001412654
0,0.002242109
0,0.000958515
0,0.000998884
0,0.000725413
0,0.000710406
0,0.000656419
0,0.000677197
0,0.000571411
0,0.000797173
0,0.00075504
0,0.00126063
0,0.001963574
0,0.002923033
0,0.002393565
0,0.001185165
0,0.000830469
0,0.001795131
0,0.000915442
0,0.001963183
0,0.000536245
0,0.001247204
0,0.000663865
0,0.001594168
0,0.000715977
0,0.00187243
0,0.002622258
0,0.000922722
0,0.000616076
0,0.001250852
0,0.000759635
0,0.000637136
0,0.000487526
0,0.000632617
0,0.000744907
0,0.001109516
0,0.000496573
0,0.001941827
0,0.004952729
0,0.001777239
0,0.000541176
0,0.000806798
0,0.000643079
0,0.000595453
0,0.000839717
0,0.001029001
0,0.000498233
0,0.000657698
0,0.00064175
0,0.000750638
0,0.00065695
0,0.000634528
0,0.000636293
0,0.000457762
0,0.000483318
0,0.000794178
0,0.000833252
0,0.002812932
0,0.000498075
0,0.001723311
0,0.002112612
0,0.001899834
0,0.000704099
0,0.00084544
0,0.000855975
0,0.000426442
0,0.000728337
0,0.00099303
0,0.000454776
0,0.00062608
0,0.000705029
0,0.000553937
0,0.000823204
0,0.000692604
0,0.000632012
0,0.000651765
0,0.001260876
0,0.004518996
0,0.001181639
0,0.002321324
0,0.000640781
0,0.001424976
0,0.001776725
0,0.001512236
0,0.000785983
0,0.00103783
0,0.000604279
0,0.000680091
0,0.000813712
0,0.000693662
0,0.000773359
0,0.000766027
0,0.000757307
0,0.000704827
0,0.000686462
0,0.000821505
0,0.000682689
0,0.000644656
0,0.000502484
0,0.00169818
0,0.00099594
0,0.001203972
0,0.001468317
0,0.000569519
0,0.002306366
0,0.001536474
0,0.001683784
0,0.001366938
0,0.000912435
0,0.000530259
0,0.000770107
0,0.000942016
0,0.000687532
0,0.000753019
0,0.00072186
0,0.000606336
0,0.001704018
0,0.000784897
0,0.000610457
0,0.00071642
0,0.010809488
0,0.001376779
0,0.001937619
0,0.00075827
0,0.001971248
0,0.00080279
0,0.001221006
0,0.001099833
0,0.000626955
0,0.000642906
0,0.000572399
0,0.000587761
0,0.000603614
0,0.000587858
0,0.00061333
0,0.000758997
0,0.000731065
0,0.000720085
0,0.000982357
0,0.00162539
0,0.000919927
0,0.000612274
0,0.001947068
0,0.000805713
0,0.000917586
0,0.001255742
0,0.00057714
0,0.000559934
0,0.000569283
0,0.000924966
0,0.000713872
0,0.000553239
0,0.000514142
0,0.000740557
0,0.000747178
0,0.000760714
0,0.001123651
0,0.000729339
0,0.000729238
0,0.000517101
0,0.000717372
0,0.001417698
0,0.001252734
0,0.000961849
0,0.001468267
0,0.001101533
0,0.000498423
0,0.000581618
0,0.000769645
0,0.000656634
0,0.000919878
0,0.00058262
0,0.000558189
0,0.000493733
0,0.000801733
0,0.000520946
0,0.0005933
0,0.00074188
0,0.000672258
0,0.000757357
0,0.000847021
0,0.001369982
0,0.001347783
0,0.001346214
0,0.001425299
0,0.000878776
0,0.00212115
0,0.00088641
0,0.000478615
0,0.00048062
0,0.000530996
0,0.000568508
0,0.002026798
0,0.000700646
0,0.000589267
0,0.000574376
0,0.000604907
0,0.000646963
0,0.000649846
0,0.000764568
0,0.001110256
0,0.000744083
0,0.001948596
0,0.001281289
0,0.001186865
0,0.000577654
0,0.000684088
0,0.000810269
0,0.000562019
0,0.000501834
0,0.000526204
0,0.002616196
0,0.000751726
0,0.001219415
0,0.000500503
0,0.000636958
0,0.000731228
0,0.000761073
0,0.000481509
0,0.001100744
0,0.001012715
0,0.001089278
0,0.000588072
0,0.000793282
0,0.000495449
0,0.000540538
0,0.000502137
0,0.000592841
0,0.000616451
0,0.000615542
0,0.000912
0,0.000651515
0,0.000720767
0,0.00048675
0,0.000636338
0,0.000627408
0,0.000478102
0,0.000690475
0,0.000718238
0,0.000785506
0,0.000511442
0,0.000480723
0,0.00058544
0,0.000880037
0,0.01102261
0,0.001379306
0,0.001182545
0,0.001275173
0,0.000482522
0,0.000595934
0,0.001251111
0,0.000638699
0,0.000591929
0,0.000825408
0,0.000588252
