labels,scores
0,0.0024066172
0,0.05651397
0,0.010603977
0,0.053191397
0,0.009013575
0,0.0036554649
0,0.012488499
0,0.00920484
0,0.0016704393
0,0.0031388546
0,0.00457155
0,0.004768607
0,0.003878256
0,0.005604651
0,0.0031188366
0,0.15064676
0,0.0039656977
0,0.0042474316
0,0.0054991394
0,0.013627892
0,0.003369357
0,0.0024755697
0,0.004121046
0,0.0114789205
0,0.003897167
0,0.0034891095
0,0.0027348325
0,0.002749217
0,0.0063659595
0,0.002191462
0,0.005178151
0,0.0019323275
0,0.037499808
0,0.0028416058
0,0.0029974778
0,0.0016061049
0,0.0024514066
0,0.003333864
0,0.0068842038
0,0.041871127
0,0.010331238
0,0.008274486
0,0.031223904
0,0.002724969
0,0.0056809676
0,0.011539
0,0.012398704
0,0.0047227987
0,0.0049842414
0,0.0032165782
0,0.0027733224
0,0.0028304402
0,0.0033740452
0,0.003415237
0,0.0028527137
0,0.005713353
0,0.021508226
0,0.0038846016
0,0.009359147
0,0.0026246165
0,0.022172991
0,0.025260545
0,0.0054099816
0,0.0030704478
0,0.0006548549
0,0.0008912231
0,0.0009621621
0,0.0010031776
0,0.0009848304
0,0.02856932
0,0.0013402835
0,0.00070154277
0,0.0005372232
0,0.00086032046
0,0.0010424791
0,0.0017454191
0,0.0006680999
0,0.0008168751
0,0.00050959236
0,0.0005408098
0,0.001016423
0,0.0009718605
0,0.0009817762
0,0.000701943
0,0.0013832999
0,0.00030845767
0,0.022672871
0,0.0012106432
0,0.46795037
0,0.0007141295
0,0.0011661439
0,0.0024922646
0,0.0014033574
0,0.0010852974
0,0.0029023564
0,0.00064490025
0,0.0006153374
0,0.00097424694
0,0.0011769303
0,0.0048054443
0,0.0010094366
0,0.0010046677
0,0.0010036478
0,0.00078531454
0,0.0009975412
0,0.00095001236
0,0.00090736244
0,0.0009346875
0,0.0009346875
0,0.0006209025
0,0.002473122
0,0.00094447733
0,0.41074845
0,0.033009976
0,0.0018354694
0,0.00096022023
0,0.0009084647
0,0.0010699346
0,0.0011292069
0,0.0012233433
0,0.00082374876
0,0.0008413708
0,0.0010078612
0,0.0009482178
0,0.00095513964
0,0.00093478395
0,0.0008389364
0,0.0009733819
0,0.005069515
0,0.004966147
0,0.0038341754
0,0.0035001065
0,0.02703898
0,0.005376383
0,0.0041063647
0,0.033994142
0,0.0035840704
0,0.003886316
0,0.004122501
0,0.0035021747
0,0.0038239576
0,0.0036456268
0,0.003707425
0,0.004137616
0,0.0024792575
0,0.067669995
0,0.007441727
0,0.029098244
0,0.004487714
0,0.11027673
0,0.0043256767
0,0.004516314
0,0.0030003027
0,0.0044823415
0,0.0039124214
0,0.0041033877
0,0.003418192
0,0.0033529315
0,0.004145115
0,0.0037662403
0,0.005648596
0,0.099912666
0,0.007258776
0,0.0060441378
0,0.0045358636
0,0.07924133
0,0.0037198875
0,0.0038319807
0,0.056075837
0,0.021306574
0,0.0040566074
0,0.0030880454
0,0.002647019
0,0.003984835
0,0.0074114897
0,0.0037897693
0,0.004829845
0,0.0023426693
0,0.004365282
0,0.003339866
0,0.0051224637
0,0.0038290753
0,0.0037578754
0,0.005131732
0,0.074334115
0,0.052743394
0,0.08110399
0,0.0040900386
0,0.07405221
0,0.0039135464
0,0.0037448097
0,0.0049134134
0,0.00065544056
0,0.0007030215
0,0.0006410625
0,0.00056960067
0,9.201607e-05
0,0.0005847566
0,0.00057753205
0,0.00051892566
0,0.0006339817
0,0.00058401725
0,0.0007905068
0,0.00055459753
0,0.0006569657
0,0.0006204047
0,0.0006151918
0,0.00065174
0,0.0041041425
0,0.0005000547
0,0.00063507684
0,0.00067830906
0,0.0024196778
0,0.0008498646
0,0.00031362654
0,0.00062861165
0,0.0005525775
0,0.000626114
0,0.0005487416
0,0.000618635
0,0.0006817645
0,0.0006546194
0,0.0006720006
0,0.0006123983
0,0.0006127968
0,0.0006127968
0,0.0006127968
0,0.0006127968
0,0.0
0,0.0005995014
0,0.00067281444
0,0.00080287637
0,0.0016027588
0,0.00038195148
0,0.00062807574
0,0.00060907076
0,0.00048659116
0,0.00051505724
0,0.00067454856
0,0.00060808344
0,0.00061299634
0,0.0006127968
0,0.00060869846
0,0.0005857027
0,0.0037784567
0,0.8266453
0,0.15484534
0,0.000780534
0,0.0007503963
0,0.00063603447
0,0.00056826154
0,0.00028852938
0,0.00013210723
0,0.0004528162
0,0.00048194182
0,0.00057841616
0,0.0036119102
0,0.0030065784
0,0.021856086
0,0.5651139
0,0.0036039366
0,0.027382918
0,0.0019324608
0,0.003527036
0,0.0028508876
0,0.0017411691
0,0.0022882214
0,0.0010506002
0,0.0021517777
0,0.0023551704
0,0.0028191307
0,0.0028193041
0,0.01062234
0,0.0028609657
0,0.02890683
0,0.0035802505
0,0.00319453
0,0.0016046094
0,0.0023903775
0,0.002209184
0,0.0020281328
0,0.0022460415
0,0.00062645477
0,0.001071149
0,0.0047350107
0,0.0029689758
0,0.00281928
0,0.0028193083
0,0.0020618811
0,0.008564743
0,0.0027967016
0,0.007022145
0,0.0023636327
0,0.0026555448
0,0.0019245668
0,0.001961842
0,0.00045557326
0,0.0017682699
0,0.0021388587
0,0.0016586222
0,0.0013010023
0,0.00093869667
0,0.003263658
0,0.0029938254
0,0.0032916612
0,0.0032452599
0,0.0028144566
0,0.0015831698
0,0.0029238537
0,0.008498833
0,0.0023109661
0,0.0017703158
0,0.00075739616
0,0.0006847526
0,0.00251211
0,0.0023920299
0,0.0003571477
0,0.0007968402
0,0.0005551511
0,0.000573015
0,0.0018121336
0,0.0018974924
0,0.0020464682
0,0.0021192313
0,0.0019644068
0,0.0019644068
0,0.0019644068
0,0.004070104
0,0.059036955
0,0.0055996203
0,0.0007018862
0,0.0013914515
0,0.00091844954
0,0.0010045479
0,0.0012751775
0,0.0020465828
0,0.001370317
0,0.0010803863
0,0.0009083802
0,0.01061977
0,0.0008976009
0,0.0009321668
0,0.0022625977
0,0.0020464682
0,0.0019644068
0,0.0019644068
0,0.0019405417
0,0.0022571718
0,0.0013523819
0,0.0011711335
0,0.0007885761
0,0.0015772774
0,0.0010104345
0,0.0008600471
0,0.002133105
0,0.001958665
0,0.001638427
0,0.0012447205
0,0.0009349509
0,0.0010152529
0,0.0008517664
0,0.001070135
0,0.0023016941
0,0.0018808227
0,0.0018959988
0,0.002237993
0,0.0018952087
0,0.0011070728
0,0.0016485298
0,0.0013959312
0,0.001270367
0,0.0014739897
0,0.00082730077
0,0.001995463
0,0.0017194815
0,0.0010218332
0,0.002220441
0,0.00095972454
0,1.0
0,0.0008446154
0,0.0025738084
0,0.0070698652
0,0.0022456807
0,0.0018785085
0,0.0016235136
0,0.0017780156
0,0.0015506154
0,0.0024445665
0,0.002360464
0,0.0011955466
0,0.0021739232
0,0.0029291273
0,0.0019323165
0,0.0019172182
0,0.0012809433
0,0.003441884
0,0.001722553
0,0.0023257115
0,0.005039649
0,0.023989432
0,0.0020466729
0,0.0022783857
0,0.0024565512
0,0.0028141674
0,0.0015189807
0,0.0015973514
0,0.0013482842
0,0.0013415352
0,0.002539829
0,0.003393785
0,0.030819088
0,0.017192852
0,0.0008479702
0,0.0025865757
0,0.0014660036
0,0.0013082395
0,0.031836573
0,0.039275028
0,0.001390949
0,0.001240233
0,0.0022517801
0,0.0013669501
0,0.0017068544
0,0.0011098429
0,0.0018067531
0,0.0015454359
0,0.0020180454
