labels,scores
0,9.39E-06
0,6.58E-06
0,1.07E-05
0,6.09E-05
0,6.45E-08
0,3.27E-05
0,7.05E-06
0,8.75E-06
0,1.15E-06
0,9.85E-05
0,3.34E-06
0,0.000111676
0,3.31E-06
0,2.50E-07
0,0.000115847
0,1.46E-06
0,6.18E-06
0,3.60E-06
0,4.88E-07
0,4.30E-05
0,4.96E-06
0,3.23E-05
0,1.35E-05
0,9.44E-06
0,2.98E-05
0,1.10E-06
0,2.20E-05
0,4.84E-05
0,2.22E-06
0,2.43E-06
0,0.000226461
0,9.01E-06
0,4.76E-06
0,2.86E-06
0,3.18E-06
0,3.99E-06
0,1.42E-05
0,4.28E-05
0,1.53E-05
0,2.78E-06
0,1.09E-06
0,5.57E-07
0,3.95E-05
0,2.71E-05
0,1.44E-05
0,2.04E-06
0,2.19E-05
0,8.34E-06
0,5.59E-06
0,1.20E-06
0,3.39E-06
0,4.92E-06
0,6.87E-05
0,1.18E-05
0,1.71E-06
0,2.77E-06
0,3.64E-06
0,3.88E-06
0,1.22E-06
0,2.37E-06
0,1.02E-05
0,1.54E-05
0,1.13E-05
0,1.11E-06
0,1.12E-05
0,8.85E-05
0,7.14E-05
0,0.000205425
0,1.74E-05
0,4.15E-05
0,3.11E-05
0,7.72E-05
0,4.61E-06
0,5.85E-05
0,2.57E-06
0,4.19E-06
0,1.26E-05
0,9.82E-06
0,2.79E-05
0,2.98E-06
0,2.17E-05
0,2.92E-06
0,5.72E-06
0,2.34E-05
0,1.20E-05
0,1.33E-06
0,1.53E-06
0,2.99E-06
0,1.02E-05
0,9.51E-05
0,1.29E-05
0,2.25E-05
0,2.25E-05
0,5.84E-06
0,4.69E-06
0,6.22E-06
0,1.73E-06
0,1.06E-05
0,2.52E-05
0,0.000119179
0,1.95E-05
0,1.72E-06
0,3.70E-05
0,1.38E-05
0,3.36E-08
0,1.18E-05
0,3.73E-06
0,1.66E-06
0,5.42E-06
0,4.79E-05
0,3.83E-05
0,2.13E-05
0,4.27E-05
0,1.00E-05
0,3.85E-06
0,1.01E-06
0,1.35E-05
0,4.61E-06
0,1.80E-05
0,2.02E-05
0,1.44E-05
0,7.06E-06
0,1.71E-05
0,2.35E-06
0,1.30E-06
0,2.44E-05
0,2.12E-05
0,1.58E-06
0,0.000161285
0,1.74E-05
0,2.40E-05
0,3.06E-06
0,7.20E-06
0,1.38E-05
0,9.57E-06
0,8.14E-06
0,5.28E-05
0,1.40E-06
0,0.000188949
0,9.43E-05
0,1.85E-05
0,8.12E-07
0,3.17E-06
0,1.31E-05
0,1.90E-05
0,3.42E-05
0,7.45E-06
0,2.68E-06
0,1.25E-05
0,2.25E-06
0,7.31E-06
0,2.16E-05
0,1.25E-06
0,2.42E-06
0,7.04E-05
0,1.57E-06
0,1.22E-06
0,1.29E-06
0,1.11E-05
0,1.34E-06
0,6.10E-05
0,1.88E-05
0,3.20E-06
0,6.05E-06
0,2.15E-05
0,2.87E-05
0,5.26E-06
0,2.01E-06
0,2.29E-06
0,2.46E-06
0,6.08E-05
0,4.36E-06
0,7.47E-06
0,2.45E-05
0,5.68E-06
0,9.59E-06
0,1.46E-06
0,3.91E-06
0,2.41E-06
0,4.89E-07
0,2.06E-06
0,4.54E-05
0,3.31E-05
0,7.19E-05
0,3.55E-06
0,1.39E-06
0,3.63E-06
0,3.57E-07
0,4.71E-06
0,5.80E-06
0,4.83E-06
0,1.55E-06
0,1.30E-05
0,8.67E-06
0,1.89E-06
0,1.43E-05
0,3.89E-05
0,2.38E-05
0,1.71E-05
0,1.07E-06
0,7.43E-06
0,9.39E-06
0,5.72E-05
0,1.35E-05
0,2.21E-05
0,1.55E-05
0,2.23E-06
0,9.13E-06
0,2.78E-05
0,0.000166623
0,3.20E-06
0,1.54E-05
0,1.38E-05
0,4.22E-06
0,1.19E-05
0,2.01E-05
0,6.35E-06
0,9.50E-07
0,1.02E-05
0,1.70E-05
0,7.03E-05
0,4.16E-06
0,8.50E-06
0,1.69E-05
0,6.75E-06
0,5.25E-05
0,6.27E-06
0,1.55E-05
0,1.34E-06
0,1.23E-05
0,2.02E-05
0,1.64E-05
0,7.76E-06
0,0.000110873
0,3.21E-05
0,7.60E-05
0,5.05E-06
0,6.67E-05
0,6.02E-06
0,1.34E-06
0,2.23E-06
0,7.03E-06
0,2.61E-05
0,5.31E-06
0,4.38E-06
0,7.77E-08
0,1.59E-05
0,1.40E-05
0,4.03E-06
0,1.87E-05
0,7.49E-06
0,1.32E-05
0,1.60E-05
0,3.87E-05
0,7.30E-06
0,1.69E-06
0,4.40E-06
0,7.35E-05
0,9.73E-06
0,0.000214653
0,1.25E-05
0,2.36E-07
0,2.04E-06
0,7.42E-06
0,1.55E-05
0,1.27E-06
0,9.18E-07
0,9.74E-05
0,3.47E-06
0,1.75E-06
0,1.21E-06
0,1.70E-06
0,0.000165179
0,2.34E-06
0,4.02E-06
0,8.21E-06
0,1.65E-06
0,5.11E-06
0,6.41E-06
0,8.56E-06
0,6.11E-06
0,6.14E-05
0,8.30E-07
0,8.77E-06
0,1.52E-05
0,7.34E-05
0,4.08E-06
0,4.41E-06
0,6.96E-05
0,2.55E-05
0,0.00035124
0,1.77E-05
0,5.86E-06
0,2.34E-06
0,1.95E-07
0,2.98E-05
0,3.62E-05
0,8.55E-05
0,1.86E-06
0,1.67E-05
0,6.09E-06
0,3.83E-05
0,4.73E-06
0,0.000156967
0,8.47E-06
0,2.54E-05
0,9.81E-06
0,4.85E-07
0,3.35E-06
0,4.78E-05
0,5.87E-07
0,2.29E-05
0,7.52E-06
0,2.96E-05
0,1.30E-07
0,3.55E-06
0,9.80E-07
0,1.70E-05
0,5.40E-05
0,3.44E-05
0,5.83E-08
0,6.83E-06
0,0.000166563
0,3.03E-06
0,4.71E-07
0,1.08E-05
0,8.75E-06
0,0.000162056
0,2.96E-05
0,5.60E-07
0,1.32E-05
0,2.12E-05
0,2.82E-06
0,1.44E-06
0,8.75E-06
0,6.40E-06
0,1.04E-05
0,0.000189538
0,1.80E-06
0,5.06E-06
0,2.20E-06
0,3.86E-06
0,1.29E-05
0,8.89E-06
0,4.11E-06
0,2.00E-05
0,6.84E-06
0,8.02E-07
0,0.000299737
0,3.37E-05
0,9.12E-06
0,5.48E-06
0,6.65E-06
0,2.82E-05
0,1.78E-05
0,1.31E-05
0,1.52E-06
0,2.93E-05
0,4.22E-06
0,6.40E-05
0,4.04E-06
0,2.26E-06
0,4.82E-06
0,1.43E-06
0,2.46E-05
0,2.15E-05
0,4.84E-06
0,2.23E-05
0,1.88E-05
0,3.37E-05
0,7.25E-06
0,4.10E-06
0,1.99E-06
0,6.90E-05
0,3.05E-06
0,4.52E-05
0,2.86E-06
0,9.21E-06
0,5.26E-06
0,4.31E-06
0,2.52E-06
0,1.40E-05
0,1.03E-05
0,2.72E-05
0,2.62E-05
0,8.53E-07
0,4.54E-05
0,6.21E-07
0,6.16E-06
0,8.19E-06
0,4.89E-06
0,4.07E-06
0,2.95E-05
0,1.08E-06
0,1.26E-05
0,5.98E-06
0,2.57E-06
0,2.10E-06
0,0.00018867
0,8.11E-07
0,1.12E-05
0,7.52E-05
0,3.01E-06
0,2.77E-06
0,6.29E-06
0,7.55E-07
0,3.60E-05
0,3.22E-06
0,1.28E-05
0,1.18E-05
0,0.000156864
0,1.16E-05
0,0.00031788
0,2.51E-05
0,1.72E-05
0,1.72E-06
0,3.26E-05
0,2.54E-07
0,3.94E-05
0,2.20E-05
0,2.28E-05
0,4.31E-07
0,1.90E-06
0,6.16E-06
0,1.35E-05
0,5.71E-06
0,5.85E-06
0,1.12E-05
0,3.92E-06
0,7.66E-06
0,3.73E-05
0,2.68E-06
0,4.77E-05
0,4.26E-06
0,4.45E-06
0,7.44E-06
0,9.56E-06
0,5.15E-05
0,2.66E-06
0,2.24E-05
0,6.87E-05
0,8.78E-06
0,9.08E-05
0,7.55E-05
0,2.00E-05
0,5.75E-06
0,7.27E-06
0,3.39E-05
0,8.38E-06
0,3.86E-06
0,2.50E-05
0,3.30E-06
0,8.97E-06
0,2.04E-06
0,9.08E-06
0,9.27E-06
0,3.64E-06
0,8.04E-06
0,1.31E-06
0,2.02E-06
0,1.30E-06
0,1.12E-05
0,3.77E-06
0,2.64E-06
0,1.99E-05
0,3.27E-06
0,6.09E-06
0,4.48E-06
0,8.68E-06
0,2.69E-05
0,3.81E-07
0,1.27E-05
0,9.26E-06
0,1.11E-05
0,5.50E-06
0,9.11E-06
0,1.23E-05
0,4.22E-06
0,6.33E-05
0,7.87E-06
0,3.73E-05
0,5.23E-05
0,2.74E-05
0,8.73E-06
0,4.63E-06
0,8.49E-05
0,8.19E-07
0,4.64E-05
0,2.35E-05
0,1.06E-05
0,4.32E-05
0,1.80E-06
0,3.77E-06
0,7.82E-05
0,4.29E-06
0,6.88E-07
0,2.19E-06
0,6.32E-07
0,1.22E-06
0,2.15E-05
0,1.94E-06
0,4.34E-06
0,7.99E-06
0,5.54E-05
0,0.000125948
0,3.70E-06
0,5.31E-07
0,1.16E-07
0,1.94E-05
0,4.68E-05
0,4.36E-05
0,4.57E-05
0,2.25E-05
0,9.96E-06
0,9.67E-06
0,1.20E-05
0,2.63E-05
0,1.86E-07
0,1.23E-06
0,8.20E-07
0,5.07E-05
0,2.43E-06
0,3.84E-06
0,1.18E-06
0,1.75E-06
0,4.12E-06
0,1.42E-06
0,0.000375149
0,1.77E-05
0,7.63E-07
0,5.96E-05
0,2.30E-05
0,5.92E-05
0,4.39E-06
0,2.63E-05
0,9.55E-07
0,3.08E-06
0,3.62E-06
0,1.48E-06
0,3.24E-07
0,8.01E-06
0,5.16E-05
0,2.06E-06
0,3.09E-06
0,3.63E-07
0,1.15E-05
0,3.76E-05
0,1.59E-05
0,1.89E-05
0,1.38E-06
0,1.53E-05
0,3.06E-05
0,1.15E-05
0,6.22E-07
0,7.65E-06
0,5.44E-06
0,3.18E-06
0,1.88E-06
0,8.27E-05
0,3.23E-06
0,4.37E-05
0,5.47E-05
0,2.39E-07
0,1.48E-06
0,1.22E-05
0,3.03E-06
0,8.44E-05
0,2.87E-05
0,2.50E-05
0,4.23E-05
0,1.68E-05
0,1.07E-05
0,1.41E-06
0,6.64E-06
0,1.90E-05
0,2.33E-05
0,9.14E-06
0,2.68E-05
0,1.10E-05
0,2.85E-06
0,1.34E-05
0,0.000215495
0,2.88E-05
0,2.77E-06
0,2.55E-05
0,2.23E-06
0,7.12E-07
0,3.72E-06
0,2.51E-05
0,2.63E-06
0,2.39E-06
0,8.50E-06
0,2.88E-06
0,2.31E-05
0,0.000282027
0,1.81E-05
0,3.09E-05
0,1.48E-05
0,6.97E-05
0,3.76E-05
0,9.10E-05
0,6.05E-06
0,3.99E-05
0,0.0002628
0,1.36E-06
0,1.34E-05
0,3.31E-05
0,3.11E-05
0,1.02E-06
0,2.51E-05
0,1.79E-06
0,5.07E-07
0,3.99E-06
0,5.69E-06
0,5.69E-05
0,2.45E-05
0,1.97E-06
0,1.58E-06
0,1.52E-06
0,5.77E-06
0,2.29E-06
0,7.61E-05
0,1.45E-05
0,2.22E-05
0,4.75E-06
0,1.79E-06
0,3.57E-06
0,2.36E-06
0,2.84E-05
0,2.04E-05
0,5.39E-07
0,6.36E-05
0,7.83E-07
0,6.68E-05
0,1.86E-05
0,7.20E-06
0,7.38E-07
0,2.78E-06
0,1.55E-06
0,6.76E-08
0,4.83E-06
0,2.14E-06
0,8.01E-06
0,7.38E-06
0,4.05E-07
0,1.84E-06
0,2.03E-05
0,1.50E-05
0,1.60E-07
0,4.61E-06
0,0.000128316
0,4.07E-06
0,1.92E-05
0,9.63E-06
0,7.67E-06
0,3.02E-05
0,6.92E-06
0,2.10E-05
0,3.05E-06
0,0.000114246
0,6.65E-06
0,2.12E-06
0,2.89E-05
0,6.70E-06
0,3.74E-05
0,9.92E-06
0,3.85E-05
0,3.72E-07
0,9.04E-07
0,1.42E-06
0,0.000179863
0,7.98E-06
0,1.63E-06
0,8.16E-06
0,2.35E-05
0,5.14E-06
0,3.38E-05
0,8.49E-06
0,1.50E-05
0,9.23E-06
0,1.50E-06
0,3.08E-06
0,2.17E-06
0,8.12E-07
0,7.92E-06
0,2.87E-05
0,3.29E-08
0,8.32E-07
0,1.31E-05
0,1.78E-06
0,8.08E-07
0,3.58E-05
0,4.53E-06
0,2.09E-07
0,6.79E-06
0,2.47E-05
0,4.79E-05
0,5.23E-06
0,1.97E-05
0,1.02E-05
0,1.43E-06
0,1.35E-06
0,4.67E-05
0,1.35E-06
0,2.11E-06
0,1.01E-05
0,3.12E-07
0,0.000416026
0,0.000237489
0,7.85E-06
0,4.39E-06
0,1.14E-05
0,8.17E-05
0,2.71E-05
0,5.05E-07
0,4.74E-06
0,3.79E-05
0,1.02E-05
0,6.84E-05
0,5.03E-06
0,6.89E-07
0,4.56E-07
0,3.78E-06
0,1.60E-05
0,2.70E-05
0,8.14E-06
0,5.67E-05
0,1.31E-06
0,0.000193266
0,1.84E-06
0,3.62E-05
0,3.90E-06
0,2.58E-06
0,3.40E-05
0,5.44E-07
0,1.96E-05
0,2.76E-06
0,1.73E-06
0,2.71E-06
