labels,scores
0,0.0005201765
0,0.0005195941
0,0.000519579
0,0.00051967247
0,0.00051941763
0,0.0005194646
0,0.0005196965
0,0.00051956804
0,0.00052002503
0,0.00051953614
0,0.00051918626
0,0.0005196338
0,0.0005197717
0,0.00051972264
0,0.00051975186
0,0.0005198469
0,0.0005195315
0,0.0005194187
0,0.00051957637
0,0.0005194453
0,0.000519285
0,0.0005198156
0,0.000519638
0,0.00051945
0,0.00052027154
0,0.0005200078
0,0.00051942596
0,0.00051994564
0,0.00052024226
0,0.0005199179
0,0.00051946094
0,0.0005197587
0,0.00051945
0,0.0005201143
0,0.0005196192
0,0.000519075
0,0.00051948446
0,0.0005195419
0,0.0005196714
0,0.0005198229
0,0.00051997014
0,0.0005196041
0,0.00052002864
0,0.0005198156
0,0.0005197336
0,0.0005196819
0,0.0005195732
0,0.00051897473
0,0.0005198506
0,0.0005196296
0,0.00051971583
0,0.000520001
0,0.00051995344
0,0.0005197947
0,0.00051979104
0,0.00051992317
0,0.00051925465
0,0.0005198464
0,0.000519145
0,0.00051964744
0,0.0005196824
0,0.00051965576
0,0.0005195915
0,0.00052040524
0,0.0005199012
0,0.00051934656
0,0.00051959464
0,0.0005196296
0,0.00051980355
0,0.0005199968
0,0.0005194244
0,0.00052040676
0,0.0005197644
0,0.00051967247
0,0.000520154
0,0.00051981036
0,0.0005202976
0,0.00051980355
0,0.0005198172
0,0.0005189716
0,0.0005199075
0,0.00051943015
0,0.000519508
0,0.00051958056
0,0.0005199148
0,0.0005196615
0,0.0005195414
0,0.0005195879
0,0.00051949546
0,0.0005195816
0,0.0005202182
0,0.0005193059
0,0.00052043813
0,0.0005202099
0,0.00051965733
0,0.00052007515
0,0.00051983126
0,0.00051965733
0,0.00051959883
0,0.00051986205
0,0.0005196171
0,0.00052001665
0,0.0005196709
0,0.0005200161
0,0.0005192155
0,0.0005197842
0,0.0005194646
0,0.0005199148
0,0.0005198239
0,0.0005198093
0,0.00051952887
0,0.00052006677
0,0.0005198438
0,0.0005194688
0,0.00051991583
0,0.0005199973
0,0.0005198161
0,0.0005199566
0,0.0005196892
0,0.00052023755
0,0.0005193231
0,0.00051979104
0,0.00051971583
0,0.0005198177
0,0.00051938836
0,0.0005199284
0,0.00051928964
0,0.0005195022
0,0.0005199383
0,0.0005199634
0,0.00051977014
0,0.00051979104
0,0.0005194944
0,0.00051994144
0,0.0005197989
0,0.0005195837
0,0.00051964587
0,0.00051998586
0,0.00051958475
0,0.0005199033
0,0.000519943
0,0.0005198913
0,0.0005195565
0,0.0005195712
0,0.0005198093
0,0.0005194359
0,0.00051960145
0,0.0005191429
0,0.0005194735
0,0.00051997014
0,0.0005194453
0,0.0005194772
0,0.00051960145
0,0.0005199498
0,0.0005200057
0,0.0005196991
0,0.0005197341
0,0.00051952887
0,0.0005196798
0,0.00051947194
0,0.0005195654
0,0.00051974505
